Customer ID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment,Revenue,Orders,CLV_Estimate
C10323,64,7,2508.926,2,2,3,7,Potential Loyalists,2508.926,7,3763.389
C10324,89,6,1782.699,1,1,2,4,Needs Attention,1782.699,6,2674.0485
C10325,15,18,2923.942,3,4,3,10,Loyal Customers,2923.942,18,4385.9130000000005
C10326,65,27,6447.9695,2,4,4,10,Loyal Customers,6447.9695,27,9671.95425
C10327,4,50,10325.9305,5,5,5,15,Champions,10325.9305,50,15488.89575
C10328,20,13,3182.0765,3,3,3,9,Potential Loyalists,3182.0765,13,4773.114750000001
C10329,7,11,3243.299,4,3,3,10,Loyal Customers,3243.299,11,4864.9485
C10330,40,1,383.99,2,1,1,4,Needs Attention,383.99,1,575.985
C10331,353,2,414.937,1,1,1,3,At Risk,414.937,2,622.4055000000001
C10332,1,11,2946.0745,5,3,3,11,Loyal Customers,2946.0745,11,4419.11175
C10333,14,17,4139.189,3,4,4,11,Loyal Customers,4139.189,17,6208.7835000000005
C10334,225,3,212.374,1,1,1,3,At Risk,212.374,3,318.561
C10335,7,24,6201.68,4,4,4,12,Loyal Customers,6201.68,24,9302.52
C10336,103,9,2139.0765,1,2,3,6,Needs Attention,2139.0765,9,3208.61475
C10337,15,23,4696.6655,3,4,4,11,Loyal Customers,4696.6655,23,7044.998250000001
C10338,23,13,2732.933,3,3,3,9,Potential Loyalists,2732.933,13,4099.3994999999995
C10339,8,7,1944.306,4,2,2,8,Potential Loyalists,1944.306,7,2916.459
C10340,18,11,3951.107,3,3,4,10,Loyal Customers,3951.107,11,5926.6605
C10341,46,5,1620.208,2,1,2,5,Needs Attention,1620.208,5,2430.312
C10342,3,13,2622.301,5,3,3,11,Loyal Customers,2622.301,13,3933.4515
C10343,1,23,4839.7045,5,4,4,13,Champions,4839.7045,23,7259.55675
C10344,4,46,12260.847,5,5,5,15,Champions,12260.847,46,18391.2705
C10345,3,35,10158.405,5,5,5,15,Champions,10158.405,35,15237.607500000002
C10346,41,8,2106.6635,2,2,3,7,Potential Loyalists,2106.6635,8,3159.99525
C10347,9,33,9365.4085,4,5,5,14,Champions,9365.4085,33,14048.11275
C10348,153,7,2469.4700000000003,1,2,3,6,Needs Attention,2469.4700000000003,7,3704.2050000000004
C10349,44,8,2073.0105000000003,2,2,3,7,Potential Loyalists,2073.0105000000003,8,3109.5157500000005
C10350,83,4,1069.724,1,1,1,3,At Risk,1069.724,4,1604.5859999999998
C10351,6,11,2419.9165000000003,4,3,3,10,Loyal Customers,2419.9165000000003,11,3629.8747500000004
C10352,3,9,2777.099,5,2,3,10,Loyal Customers,2777.099,9,4165.6485
C10353,2,46,10372.206,5,5,5,15,Champions,10372.206,46,15558.309000000001
C10354,173,8,1570.688,1,2,2,5,Needs Attention,1570.688,8,2356.032
C10355,385,3,835.1120000000001,1,1,1,3,At Risk,835.1120000000001,3,1252.6680000000001
C10356,119,5,1419.3235,1,1,2,4,Needs Attention,1419.3235,5,2128.9852499999997
C10357,22,5,669.928,3,1,1,5,Needs Attention,669.928,5,1004.892
C10358,28,2,182.38600000000002,3,1,1,5,Needs Attention,182.38600000000002,2,273.57900000000006
C10359,11,4,754.27,4,1,1,6,Needs Attention,754.27,4,1131.405
C10360,31,11,2949.3565,2,3,3,8,Potential Loyalists,2949.3565,11,4424.03475
C10361,3,5,878.9495,5,1,1,7,Potential Loyalists,878.9495,5,1318.42425
C10362,57,11,2527.6375,2,3,3,8,Potential Loyalists,2527.6375,11,3791.4562499999997
C10363,8,9,3403.104,4,2,4,10,Loyal Customers,3403.104,9,5104.656
C10364,89,10,2219.3165,1,3,3,7,Potential Loyalists,2219.3165,10,3328.97475
C10365,221,5,925.6655000000001,1,1,1,3,At Risk,925.6655000000001,5,1388.49825
C10366,21,28,5846.5165,3,4,4,11,Loyal Customers,5846.5165,28,8769.77475
C10367,33,29,6051.5025000000005,2,5,4,11,Loyal Customers,6051.5025000000005,29,9077.25375
C10368,13,25,6364.27,4,4,4,12,Loyal Customers,6364.27,25,9546.405
C10369,27,10,2010.6435,3,3,2,8,Potential Loyalists,2010.6435,10,3015.9652499999997
C10370,5,29,7642.752,5,5,5,15,Champions,7642.752,29,11464.128
C10371,15,24,7265.9905,3,4,5,12,Loyal Customers,7265.9905,24,10898.98575
C10372,43,5,1515.262,2,1,2,5,Needs Attention,1515.262,5,2272.893
C10373,89,4,1966.9935,1,1,2,4,Needs Attention,1966.9935,4,2950.49025
C10374,7,16,3569.96,4,4,4,12,Loyal Customers,3569.96,16,5354.9400000000005
C10375,6,6,1400.786,4,1,2,7,Potential Loyalists,1400.786,6,2101.179
C10376,3,34,10531.5235,5,5,5,15,Champions,10531.5235,34,15797.285249999999
C10377,67,10,4926.5785000000005,2,3,4,9,Potential Loyalists,4926.5785000000005,10,7389.867750000001
C10378,48,24,6892.656,2,4,5,11,Loyal Customers,6892.656,24,10338.984
C10379,301,3,1139.5045,1,1,1,3,At Risk,1139.5045,3,1709.25675
C10380,9,9,1623.047,4,2,2,8,Potential Loyalists,1623.047,9,2434.5705
C10381,6,45,9513.761,4,5,5,14,Champions,9513.761,45,14270.641500000002
C10382,3,14,2667.267,5,4,3,12,Loyal Customers,2667.267,14,4000.9004999999997
C10383,23,45,12713.028,3,5,5,13,Champions,12713.028,45,19069.542
C10384,13,10,2679.3535,4,3,3,10,Loyal Customers,2679.3535,10,4019.0302500000003
C10385,43,8,1871.572,2,2,2,6,Needs Attention,1871.572,8,2807.3579999999997
C10386,7,11,3047.5280000000002,4,3,3,10,Loyal Customers,3047.5280000000002,11,4571.292
C10387,3,48,11266.406,5,5,5,15,Champions,11266.406,48,16899.609
C10388,59,11,3461.0375000000004,2,3,4,9,Potential Loyalists,3461.0375000000004,11,5191.556250000001
C10389,371,5,737.731,1,1,1,3,At Risk,737.731,5,1106.5965
C10390,10,31,8387.7675,4,5,5,14,Champions,8387.7675,31,12581.651249999999
C10391,168,8,1401.496,1,2,2,5,Needs Attention,1401.496,8,2102.244
C10392,42,10,2210.2075,2,3,3,8,Potential Loyalists,2210.2075,10,3315.3112499999997
C10393,32,9,2508.657,2,2,3,7,Potential Loyalists,2508.657,9,3762.9855000000002
C10394,24,6,1562.5535,3,1,2,6,Needs Attention,1562.5535,6,2343.83025
C10395,8,30,7358.699,4,5,5,14,Champions,7358.699,30,11038.048499999999
C10396,19,39,11638.055,3,5,5,13,Champions,11638.055,39,17457.0825
C10397,48,6,939.184,2,1,1,4,Needs Attention,939.184,6,1408.7759999999998
C10398,16,17,4221.4455,3,4,4,11,Loyal Customers,4221.4455,17,6332.16825
C10399,16,5,723.9970000000001,3,1,1,5,Needs Attention,723.9970000000001,5,1085.9955
C10400,9,8,1587.214,4,2,2,8,Potential Loyalists,1587.214,8,2380.821
C10401,10,21,4839.2105,4,4,4,12,Loyal Customers,4839.2105,21,7258.81575
C10402,19,24,6373.409000000001,3,4,4,11,Loyal Customers,6373.409000000001,24,9560.113500000001
C10403,37,7,1592.5945,2,2,2,6,Needs Attention,1592.5945,7,2388.89175
C10404,17,10,2792.146,3,3,3,9,Potential Loyalists,2792.146,10,4188.219
C10405,37,7,1418.752,2,2,2,6,Needs Attention,1418.752,7,2128.1279999999997
C10406,3,12,3480.126,5,3,4,12,Loyal Customers,3480.126,12,5220.189
C10407,1,39,9327.3475,5,5,5,15,Champions,9327.3475,39,13991.02125
C10408,40,7,1268.2945,2,2,2,6,Needs Attention,1268.2945,7,1902.44175
C10409,21,12,2253.0685,3,3,3,9,Potential Loyalists,2253.0685,12,3379.60275
C10410,304,2,334.03549999999996,1,1,1,3,At Risk,334.03549999999996,2,501.05324999999993
C10411,108,12,2234.2925,1,3,3,7,Potential Loyalists,2234.2925,12,3351.4387500000003
C10412,9,9,1486.853,4,2,2,8,Potential Loyalists,1486.853,9,2230.2795
C10413,34,9,1969.063,2,2,2,6,Needs Attention,1969.063,9,2953.5945
C10414,37,15,3426.7495000000004,2,4,4,10,Loyal Customers,3426.7495000000004,15,5140.124250000001
C10415,181,10,2186.7855,1,3,3,7,Potential Loyalists,2186.7855,10,3280.17825
C10416,48,10,3580.456,2,3,4,9,Potential Loyalists,3580.456,10,5370.684
C10417,115,11,2147.286,1,3,3,7,Potential Loyalists,2147.286,11,3220.929
C10418,53,6,996.934,2,1,1,4,Needs Attention,996.934,6,1495.4009999999998
C10419,36,9,2357.969,2,2,3,7,Potential Loyalists,2357.969,9,3536.9535
C10420,5,39,8682.8715,5,5,5,15,Champions,8682.8715,39,13024.307249999998
C10421,72,5,1011.0070000000001,1,1,1,3,At Risk,1011.0070000000001,5,1516.5105
C10422,23,32,7450.1045,3,5,5,13,Champions,7450.1045,32,11175.15675
C10423,145,3,438.0285,1,1,1,3,At Risk,438.0285,3,657.0427500000001
C10424,167,7,3047.5460000000003,1,2,3,6,Needs Attention,3047.5460000000003,7,4571.319
C10425,16,5,1069.3375,3,1,1,5,Needs Attention,1069.3375,5,1604.0062500000001
C10426,26,37,8507.0045,3,5,5,13,Champions,8507.0045,37,12760.506749999999
C10427,19,7,2345.301,3,2,3,8,Potential Loyalists,2345.301,7,3517.9515
C10428,71,21,4207.129,1,4,4,9,Potential Loyalists,4207.129,21,6310.693499999999
C10429,1,8,2424.7965,5,2,3,10,Loyal Customers,2424.7965,8,3637.1947499999997
C10430,2,8,2202.0685,5,2,3,10,Loyal Customers,2202.0685,8,3303.10275
C10431,7,27,5562.9685,4,4,4,12,Loyal Customers,5562.9685,27,8344.45275
C10432,28,9,2473.5575,3,2,3,8,Potential Loyalists,2473.5575,9,3710.33625
C10433,8,10,2869.784,4,3,3,10,Loyal Customers,2869.784,10,4304.676
C10434,25,28,7924.334,3,4,5,12,Loyal Customers,7924.334,28,11886.501
C10435,11,23,4637.0675,4,4,4,12,Loyal Customers,4637.0675,23,6955.60125
C10436,7,28,6365.513,4,4,4,12,Loyal Customers,6365.513,28,9548.2695
C10437,2,37,11202.1545,5,5,5,15,Champions,11202.1545,37,16803.23175
C10438,271,4,468.69350000000003,1,1,1,3,At Risk,468.69350000000003,4,703.04025
C10439,7,8,1664.075,4,2,2,8,Potential Loyalists,1664.075,8,2496.1125
C10440,42,10,3029.402,2,3,3,8,Potential Loyalists,3029.402,10,4544.103
C10441,11,23,6199.559,4,4,4,12,Loyal Customers,6199.559,23,9299.3385
C10442,97,1,136.67,1,1,1,3,At Risk,136.67,1,205.005
C10443,16,37,7643.4895,3,5,5,13,Champions,7643.4895,37,11465.23425
C10444,6,10,2761.472,4,3,3,10,Loyal Customers,2761.472,10,4142.2080000000005
C10445,25,10,3757.946,3,3,4,10,Loyal Customers,3757.946,10,5636.919
C10446,6,8,976.692,4,2,1,7,Potential Loyalists,976.692,8,1465.038
C10447,147,10,3778.4485,1,3,4,8,Potential Loyalists,3778.4485,10,5667.67275
C10448,29,32,7897.313,3,5,5,13,Champions,7897.313,32,11845.9695
C10449,15,42,9196.112000000001,3,5,5,13,Champions,9196.112000000001,42,13794.168000000001
C10450,32,6,1870.654,2,1,2,5,Needs Attention,1870.654,6,2805.9809999999998
C10451,59,11,2392.6425,2,3,3,8,Potential Loyalists,2392.6425,11,3588.96375
C10452,54,6,3512.4145,2,1,4,7,Potential Loyalists,3512.4145,6,5268.62175
C10453,19,32,8875.5085,3,5,5,13,Champions,8875.5085,32,13313.26275
C10454,3,22,3651.4335,5,4,4,13,Champions,3651.4335,22,5477.150250000001
C10455,3,51,11314.9465,5,5,5,15,Champions,11314.9465,51,16972.41975
C10456,30,8,2521.4265,3,2,3,8,Potential Loyalists,2521.4265,8,3782.1397500000003
C10457,10,38,12543.541500000001,4,5,5,14,Champions,12543.541500000001,38,18815.312250000003
C10458,175,3,752.36,1,1,1,3,At Risk,752.36,3,1128.54
C10459,12,9,1392.8595,4,2,2,8,Potential Loyalists,1392.8595,9,2089.28925
C10460,32,5,1055.807,2,1,1,4,Needs Attention,1055.807,5,1583.7105000000001
C10461,1,36,7715.679,5,5,5,15,Champions,7715.679,36,11573.5185
C10462,53,12,3010.322,2,3,3,8,Potential Loyalists,3010.322,12,4515.483
C10463,49,12,2835.083,2,3,3,8,Potential Loyalists,2835.083,12,4252.6245
C10464,59,11,2524.681,2,3,3,8,Potential Loyalists,2524.681,11,3787.0215
C10465,49,13,4155.7725,2,3,4,9,Potential Loyalists,4155.7725,13,6233.6587500000005
C10466,25,31,6950.4505,3,5,5,13,Champions,6950.4505,31,10425.67575
C10467,248,2,1134.701,1,1,1,3,At Risk,1134.701,2,1702.0515
C10468,180,6,817.426,1,1,1,3,At Risk,817.426,6,1226.1390000000001
C10469,9,40,9727.7915,4,5,5,14,Champions,9727.7915,40,14591.687249999999
C10470,9,8,1901.5330000000001,4,2,2,8,Potential Loyalists,1901.5330000000001,8,2852.2995
C10471,1,29,8380.295,5,5,5,15,Champions,8380.295,29,12570.442500000001
C10472,67,5,684.368,2,1,1,4,Needs Attention,684.368,5,1026.5520000000001
C10473,200,10,2316.467,1,3,3,7,Potential Loyalists,2316.467,10,3474.7005
C10474,180,16,5354.1905,1,4,4,9,Potential Loyalists,5354.1905,16,8031.285749999999
C10475,4,31,6149.701,5,5,4,14,Champions,6149.701,31,9224.5515
C10476,20,49,10898.9655,3,5,5,13,Champions,10898.9655,49,16348.448250000001
C10477,7,31,6936.1455,4,5,5,14,Champions,6936.1455,31,10404.21825
C10478,4,42,12095.3315,5,5,5,15,Champions,12095.3315,42,18142.99725
C10479,12,36,7957.168000000001,4,5,5,14,Champions,7957.168000000001,36,11935.752
C10480,108,4,1394.9285,1,1,2,4,Needs Attention,1394.9285,4,2092.39275
C10481,1,40,8114.3955,5,5,5,15,Champions,8114.3955,40,12171.59325
C10482,2,13,2951.352,5,3,3,11,Loyal Customers,2951.352,13,4427.028
C10483,42,9,1532.329,2,2,2,6,Needs Attention,1532.329,9,2298.4935
C10484,4,36,9100.389,5,5,5,15,Champions,9100.389,36,13650.583499999999
C10485,43,18,4200.9895,2,4,4,10,Loyal Customers,4200.9895,18,6301.4842499999995
C10486,155,6,1432.963,1,1,2,4,Needs Attention,1432.963,6,2149.4445
C10487,158,3,783.804,1,1,1,3,At Risk,783.804,3,1175.706
C10488,71,7,1232.1995,1,2,2,5,Needs Attention,1232.1995,7,1848.29925
C10489,26,6,755.7835,3,1,1,5,Needs Attention,755.7835,6,1133.67525
C10490,6,33,9549.1275,4,5,5,14,Champions,9549.1275,33,14323.69125
C10491,6,19,4793.969,4,4,4,12,Loyal Customers,4793.969,19,7190.9535
C10492,23,37,11347.057,3,5,5,13,Champions,11347.057,37,17020.5855
C10493,22,10,3408.8635,3,3,4,10,Loyal Customers,3408.8635,10,5113.29525
C10494,38,8,1157.989,2,2,1,5,Needs Attention,1157.989,8,1736.9835
C10495,8,46,9208.3355,4,5,5,14,Champions,9208.3355,46,13812.503249999998
C10496,2,18,4561.317,5,4,4,13,Champions,4561.317,18,6841.9755000000005
C10497,5,9,1709.6475,5,2,2,9,Potential Loyalists,1709.6475,9,2564.47125
C10498,66,28,8311.6665,2,4,5,11,Loyal Customers,8311.6665,28,12467.499749999999
C10499,18,17,4300.7525000000005,3,4,4,11,Loyal Customers,4300.7525000000005,17,6451.128750000001
C10500,21,8,1275.9765,3,2,2,7,Potential Loyalists,1275.9765,8,1913.96475
C10501,75,12,2987.462,1,3,3,7,Potential Loyalists,2987.462,12,4481.193
C10502,8,22,5349.398,4,4,4,12,Loyal Customers,5349.398,22,8024.097
C10503,64,7,2090.005,2,2,3,7,Potential Loyalists,2090.005,7,3135.0075
C10504,4,12,2843.4230000000002,5,3,3,11,Loyal Customers,2843.4230000000002,12,4265.1345
C10505,138,13,2329.875,1,3,3,7,Potential Loyalists,2329.875,13,3494.8125
C10506,11,4,1194.6974999999998,4,1,1,6,Needs Attention,1194.6974999999998,4,1792.0462499999996
C10507,245,5,1003.355,1,1,1,3,At Risk,1003.355,5,1505.0325
C10508,5,22,6074.612,5,4,4,13,Champions,6074.612,22,9111.918
C10509,15,3,582.678,3,1,1,5,Needs Attention,582.678,3,874.017
C10510,15,8,1683.625,3,2,2,7,Potential Loyalists,1683.625,8,2525.4375
C10511,17,16,4695.0145,3,4,4,11,Loyal Customers,4695.0145,16,7042.52175
C10512,14,23,5007.556,3,4,4,11,Loyal Customers,5007.556,23,7511.333999999999
C10513,4,7,1003.4485,5,2,1,8,Potential Loyalists,1003.4485,7,1505.17275
C10514,7,28,7751.757,4,4,5,13,Champions,7751.757,28,11627.6355
C10515,10,8,1901.9605,4,2,2,8,Potential Loyalists,1901.9605,8,2852.9407499999998
C10516,6,10,5005.991,4,3,4,11,Loyal Customers,5005.991,10,7508.9865
C10517,1,8,3320.485,5,2,4,11,Loyal Customers,3320.485,8,4980.7275
C10518,38,8,2277.53,2,2,3,7,Potential Loyalists,2277.53,8,3416.295
C10519,6,16,4503.8245,4,4,4,12,Loyal Customers,4503.8245,16,6755.73675
C10520,18,13,3220.2865,3,3,3,9,Potential Loyalists,3220.2865,13,4830.42975
C10521,8,16,4734.2355,4,4,4,12,Loyal Customers,4734.2355,16,7101.35325
C10522,8,35,9132.138500000001,4,5,5,14,Champions,9132.138500000001,35,13698.207750000001
C10523,16,14,3868.308,3,4,4,11,Loyal Customers,3868.308,14,5802.4619999999995
C10524,2,27,6548.2285,5,4,4,13,Champions,6548.2285,27,9822.34275
C10525,13,3,459.578,4,1,1,6,Needs Attention,459.578,3,689.367
C10526,4,59,13416.7355,5,5,5,15,Champions,13416.7355,59,20125.10325
C10527,3,14,3526.759,5,4,4,13,Champions,3526.759,14,5290.1385
C10528,1,31,6172.818,5,5,4,14,Champions,6172.818,31,9259.227
C10529,132,6,1607.165,1,1,2,4,Needs Attention,1607.165,6,2410.7475
C10530,3,2,569.11,5,1,1,7,Potential Loyalists,569.11,2,853.665
C10531,6,32,6267.8795,4,5,4,13,Champions,6267.8795,32,9401.81925
C10532,6,49,12327.1165,4,5,5,14,Champions,12327.1165,49,18490.67475
C10533,29,6,1070.673,3,1,1,5,Needs Attention,1070.673,6,1606.0095000000001
C10534,1,71,20087.401,5,5,5,15,Champions,20087.401,71,30131.101500000004
C10535,1,27,7006.404500000001,5,4,5,14,Champions,7006.404500000001,27,10509.60675
C10536,10,24,6668.9355000000005,4,4,4,12,Loyal Customers,6668.9355000000005,24,10003.403250000001
C10537,41,3,464.8035,2,1,1,4,Needs Attention,464.8035,3,697.20525
C10538,12,6,1265.7855,4,1,2,7,Potential Loyalists,1265.7855,6,1898.67825
C10539,2,51,9134.0435,5,5,5,15,Champions,9134.0435,51,13701.06525
C10540,16,49,11807.0615,3,5,5,13,Champions,11807.0615,49,17710.59225
C10541,34,12,4094.2870000000003,2,3,4,9,Potential Loyalists,4094.2870000000003,12,6141.4305
C10542,59,5,954.4099999999999,2,1,1,4,Needs Attention,954.4099999999999,5,1431.6149999999998
C10543,8,24,8765.7735,4,4,5,13,Champions,8765.7735,24,13148.660249999999
C10544,5,4,844.538,5,1,1,7,Potential Loyalists,844.538,4,1266.807
C10545,12,7,1106.36,4,2,1,7,Potential Loyalists,1106.36,7,1659.54
C10546,47,25,8121.789,2,4,5,11,Loyal Customers,8121.789,25,12182.6835
C10547,16,8,2190.594,3,2,3,8,Potential Loyalists,2190.594,8,3285.891
C10548,298,4,758.669,1,1,1,3,At Risk,758.669,4,1138.0035
C10549,4,14,4068.9125,5,4,4,13,Champions,4068.9125,14,6103.36875
C10550,183,10,3090.1634999999997,1,3,3,7,Potential Loyalists,3090.1634999999997,10,4635.24525
C10551,14,28,5923.318,3,4,4,11,Loyal Customers,5923.318,28,8884.977
C10552,12,5,1125.9270000000001,4,1,1,6,Needs Attention,1125.9270000000001,5,1688.8905000000002
C10553,3,41,10366.0675,5,5,5,15,Champions,10366.0675,41,15549.10125
C10554,72,11,2332.4235,1,3,3,7,Potential Loyalists,2332.4235,11,3498.63525
C10555,63,3,371.022,2,1,1,4,Needs Attention,371.022,3,556.533
C10556,48,4,441.762,2,1,1,4,Needs Attention,441.762,4,662.643
C10557,12,11,2581.1240000000003,4,3,3,10,Loyal Customers,2581.1240000000003,11,3871.6860000000006
C10558,10,22,6174.6685,4,4,4,12,Loyal Customers,6174.6685,22,9262.00275
C10559,16,4,782.489,3,1,1,5,Needs Attention,782.489,4,1173.7335
C10560,4,5,622.314,5,1,1,7,Potential Loyalists,622.314,5,933.471
C10561,1,13,4640.328,5,3,4,12,Loyal Customers,4640.328,13,6960.492
C10562,1,47,10385.8365,5,5,5,15,Champions,10385.8365,47,15578.75475
C10563,77,5,881.005,1,1,1,3,At Risk,881.005,5,1321.5075
C10564,9,14,3698.737,4,4,4,12,Loyal Customers,3698.737,14,5548.1055
C10565,32,3,283.3965,2,1,1,4,Needs Attention,283.3965,3,425.09475
C10566,17,45,11413.442500000001,3,5,5,13,Champions,11413.442500000001,45,17120.16375
C10567,25,13,2580.514,3,3,3,9,Potential Loyalists,2580.514,13,3870.771
C10568,58,12,3241.144,2,3,3,8,Potential Loyalists,3241.144,12,4861.715999999999
C10569,143,13,2385.483,1,3,3,7,Potential Loyalists,2385.483,13,3578.2245000000003
C10570,24,4,1708.2734999999998,3,1,2,6,Needs Attention,1708.2734999999998,4,2562.41025
C10571,15,33,8929.9045,3,5,5,13,Champions,8929.9045,33,13394.85675
C10572,1,25,5889.732,5,4,4,13,Champions,5889.732,25,8834.598
C10573,15,28,5272.737499999999,3,4,4,11,Loyal Customers,5272.737499999999,28,7909.106249999999
C10574,13,9,4044.7900000000004,4,2,4,10,Loyal Customers,4044.7900000000004,9,6067.185
C10575,74,9,2388.3625,1,2,3,6,Needs Attention,2388.3625,9,3582.5437500000003
C10576,19,34,9898.4695,3,5,5,13,Champions,9898.4695,34,14847.704249999999
C10577,19,2,872.8319999999999,3,1,1,5,Needs Attention,872.8319999999999,2,1309.2479999999998
C10578,99,8,1148.753,1,2,1,4,Needs Attention,1148.753,8,1723.1295
C10580,5,43,12314.2505,5,5,5,15,Champions,12314.2505,43,18471.37575
C10581,20,13,3512.4874999999997,3,3,4,10,Loyal Customers,3512.4874999999997,13,5268.73125
C10582,21,16,5242.644,3,4,4,11,Loyal Customers,5242.644,16,7863.966
C10583,41,13,3068.403,2,3,3,8,Potential Loyalists,3068.403,13,4602.6044999999995
C10584,21,5,978.088,3,1,1,5,Needs Attention,978.088,5,1467.132
C10585,32,6,1348.7150000000001,2,1,2,5,Needs Attention,1348.7150000000001,6,2023.0725000000002
C10586,2,40,8987.5735,5,5,5,15,Champions,8987.5735,40,13481.360250000002
C10587,80,9,4213.267,1,2,4,7,Potential Loyalists,4213.267,9,6319.9005
C10588,1,8,1428.801,5,2,2,9,Potential Loyalists,1428.801,8,2143.2015
C10589,15,8,1722.1979999999999,3,2,2,7,Potential Loyalists,1722.1979999999999,8,2583.2969999999996
C10590,13,15,2372.111,4,4,3,11,Loyal Customers,2372.111,15,3558.1665
C10591,19,6,1057.182,3,1,1,5,Needs Attention,1057.182,6,1585.7730000000001
C10592,103,7,1263.183,1,2,2,5,Needs Attention,1263.183,7,1894.7745
C10593,10,10,2680.0155,4,3,3,10,Loyal Customers,2680.0155,10,4020.02325
C10594,484,3,766.3765,1,1,1,3,At Risk,766.3765,3,1149.56475
C10595,4,8,1396.1455,5,2,2,9,Potential Loyalists,1396.1455,8,2094.21825
C10596,10,41,8667.209,4,5,5,14,Champions,8667.209,41,13000.8135
C10597,13,13,2921.1535,4,3,3,10,Loyal Customers,2921.1535,13,4381.73025
C10598,17,12,2754.8215,3,3,3,9,Potential Loyalists,2754.8215,12,4132.23225
C10599,248,1,203.715,1,1,1,3,At Risk,203.715,1,305.5725
C10600,56,6,885.3240000000001,2,1,1,4,Needs Attention,885.3240000000001,6,1327.986
C10601,96,13,3694.4880000000003,1,3,4,8,Potential Loyalists,3694.4880000000003,13,5541.732
C10602,9,37,9433.067000000001,4,5,5,14,Champions,9433.067000000001,37,14149.6005
C10603,20,18,4554.605,3,4,4,11,Loyal Customers,4554.605,18,6831.907499999999
C10604,4,14,2852.136,5,4,3,12,Loyal Customers,2852.136,14,4278.204
C10605,38,3,247.7175,2,1,1,4,Needs Attention,247.7175,3,371.57625
C10606,6,17,2897.576,4,4,3,11,Loyal Customers,2897.576,17,4346.364
C10607,31,7,1428.511,2,2,2,6,Needs Attention,1428.511,7,2142.7664999999997
C10608,51,7,1224.2355,2,2,2,6,Needs Attention,1224.2355,7,1836.3532500000001
C10609,59,7,3036.7185,2,2,3,7,Potential Loyalists,3036.7185,7,4555.07775
C10610,2,12,2806.3185000000003,5,3,3,11,Loyal Customers,2806.3185000000003,12,4209.47775
C10611,45,9,1999.3674999999998,2,2,2,6,Needs Attention,1999.3674999999998,9,2999.0512499999995
C10612,19,15,4601.888,3,4,4,11,Loyal Customers,4601.888,15,6902.832
C10613,5,8,1326.699,5,2,2,9,Potential Loyalists,1326.699,8,1990.0485
C10614,13,1,161.752,4,1,1,6,Needs Attention,161.752,1,242.62800000000001
C10615,3,29,6423.356,5,5,4,14,Champions,6423.356,29,9635.034
C10616,54,4,624.2955,2,1,1,4,Needs Attention,624.2955,4,936.4432499999999
C10617,170,4,510.533,1,1,1,3,At Risk,510.533,4,765.7995000000001
